Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
snOPYdb	Mus_musculus300346	SNORA70 (U70G)	sequence	LN872545	
snOPYdb	Mus_musculus300347	SNORA17 (ACA17)	sequence	LN872103	
snOPYdb	Mus_musculus300348	SNORA70 (U70G)	sequence	LN872543	
snOPYdb	Mus_musculus300349	SNORA17 (ACA17)	sequence	LN872023	
snOPYdb	Mus_musculus300350	SNORA17	sequence	LN872046	
snOPYdb	Mus_musculus300351	SNORA17	sequence	LN872284	
snOPYdb	Mus_musculus300352	SNORA17	sequence	LN872324	
snOPYdb	Mus_musculus300353	SNORA17	sequence	LN872271	
snOPYdb	Mus_musculus300354	SNORA46 (ACA46)	sequence	LN872466	
snOPYdb	Mus_musculus300355	SNORA17	sequence	LN872292	
snOPYdb	Mus_musculus300356	SNORA17	sequence	LN872138	
snOPYdb	Mus_musculus300357	SNORD60	sequence	LN872877	
snOPYdb	Mus_musculus300358	SNORA43 (ACA43)	sequence	LN872456	
snOPYdb	Mus_musculus300359	SNORA17	sequence	LN872332	
snOPYdb	Mus_musculus300360	SNORA17	sequence	LN872159	
snOPYdb	Mus_musculus300361	SNORA17	sequence	LN872114	
snOPYdb	Mus_musculus300362	SNORA17	sequence	LN872309	
snOPYdb	Mus_musculus300363	SNORA3 (ACA3-2)	sequence	LN872386	
snOPYdb	Mus_musculus300364	SNORA19 (ACA19)	sequence	LN872340	
snOPYdb	Mus_musculus300365	SNORA17	sequence	LN872073	
snOPYdb	Mus_musculus300366	SNORA17	sequence	LN872132	
snOPYdb	Mus_musculus300367	SNORA65 (U65)	sequence	LN872515	
snOPYdb	Mus_musculus300368	SNORA17	sequence	LN872119	
snOPYdb	Mus_musculus300369	SNORA17	sequence	LN872209	
snOPYdb	Mus_musculus300370	SNORA4	sequence	LN872431	
snOPYdb	Mus_musculus300371	SNORA17	sequence	LN872235	
snOPYdb	Mus_musculus300372	SNORA17	sequence	LN872325	
snOPYdb	Mus_musculus300373	SNORA17 (ACA17)	sequence	LN872084	
snOPYdb	Mus_musculus300374	SNORA17	sequence	LN872186	
snOPYdb	Mus_musculus300375	SNORD12	sequence	LN872806	
snOPYdb	Mus_musculus300376	SNORA17	sequence	LN872236	
snOPYdb	Mus_musculus300378	SNORA68 (U68)	sequence	LN872531	
snOPYdb	Mus_musculus300379	SNORA17	sequence	LN872140	
snOPYdb	Mus_musculus300380	SNORA17	sequence	LN872153	
snOPYdb	Mus_musculus300381	SNORA17	sequence	LN872250	
snOPYdb	Mus_musculus300382	SNORA17 (ACA17)	sequence	LN872061	
snOPYdb	Mus_musculus300383	SNORA42 (ACA42)	sequence	LN872450	
snOPYdb	Mus_musculus300384	SNORA17	sequence	LN872172	
snOPYdb	Mus_musculus300385	SNORA17	sequence	LN872171	
snOPYdb	Mus_musculus300386	SNORA17 (ACA17)	sequence	LN872094	
snOPYdb	Mus_musculus300387	SNORA17 (ACA17)	sequence	LN872050	
snOPYdb	Mus_musculus300388	SNORA17	sequence	LN872130	
snOPYdb	Mus_musculus300389	SNORA17 (ACA17)	sequence	LN872038	
snOPYdb	Mus_musculus300390	SNORA17 (ACA17)	sequence	LN872066	
snOPYdb	Mus_musculus300391	SNORA31 (ACA31)	sequence	LN872391	
snOPYdb	Mus_musculus300392	SNORA17 (ACA17)	sequence	LN871997	
snOPYdb	Mus_musculus300393	SNORA17 (ACA17)	sequence	LN872067	
snOPYdb	Mus_musculus300394	SNORA70	sequence	LN872561	
snOPYdb	Mus_musculus300395	SNORA17	sequence	LN872167	
snOPYdb	Mus_musculus300396	SNORA17	sequence	LN872161	
snOPYdb	Mus_musculus300397	SNORA32	sequence	LN872397	
snOPYdb	Mus_musculus300398	SNORA71 (U71b)	sequence	LN872574	
snOPYdb	Mus_musculus300399	SNORA17	sequence	LN872100	
snOPYdb	Mus_musculus300400	SNORA46 (ACA46)	sequence	LN872467	
snOPYdb	Mus_musculus300401	SNORA67 (U67)	sequence	LN872529	
snOPYdb	Mus_musculus300403	SNORA17	sequence	LN872160	
snOPYdb	Mus_musculus300404	SNORA17	sequence	LN872135	
snOPYdb	Mus_musculus300405	SNORA17 (ACA17)	sequence	LN872048	
snOPYdb	Mus_musculus300406	SNORA17	sequence	LN872306	
snOPYdb	Mus_musculus300407	SNORA17	sequence	LN872222	
snOPYdb	Mus_musculus300408	SNORA65 (U65)	sequence	LN872516	
snOPYdb	Mus_musculus300409	SNORA17	sequence	LN872184	
snOPYdb	Mus_musculus300410	SNORA57 (U99)	sequence	LN872492	
snOPYdb	Mus_musculus300411	SNORA67 (U67)	sequence	LN872530	
snOPYdb	Mus_musculus300412	SNORA17	sequence	LN872056	
snOPYdb	Mus_musculus300413	SNORA68	sequence	LN872532	
snOPYdb	Mus_musculus300414	SNORA17 (ACA17)	sequence	LN872043	
snOPYdb	Mus_musculus300415	SNORA70 (U70)	sequence	LN872546	
snOPYdb	Mus_musculus300416	SNORA21 (ACA21)	sequence	LN872354	
snOPYdb	Mus_musculus300417	SNORA71 (U71b)	sequence	LN872582	
snOPYdb	Mus_musculus300418	SNORA71 (U71c)	sequence	LN872583	
snOPYdb	Mus_musculus300419	SNORA71 (U71b)	sequence	LN872584	
snOPYdb	Mus_musculus300420	SNORA71 (U71c)	sequence	LN872580	
snOPYdb	Mus_musculus300421	SNORA4 (ACA4)	sequence	LN872430	
snOPYdb	Mus_musculus300422	SNORA33 (ACA33)	sequence	LN872409	
snOPYdb	Mus_musculus300423	SNORA17 (ACA17)	sequence	LN872025	
snOPYdb	Mus_musculus300424	SNORA17	sequence	LN872181	
snOPYdb	Mus_musculus300425	SNORA17	sequence	LN872293	
snOPYdb	Mus_musculus300426	SNORA42 (ACA42)	sequence	LN872448	
snOPYdb	Mus_musculus300427	SNORA67	sequence	LN872526	
snOPYdb	Mus_musculus300428	SNORA55 (ACA55)	sequence	LN872486	
snOPYdb	Mus_musculus300429	SNORA17	sequence	LN872113	
snOPYdb	Mus_musculus300430	SNORA66 (U66)	sequence	LN872521	
snOPYdb	Mus_musculus300431	SNORA17	sequence	LN872321	
snOPYdb	Mus_musculus300432	SNORA17	sequence	LN872316	
snOPYdb	Mus_musculus300433	SNORA17 (ACA17)	sequence	LN872027	
snOPYdb	Mus_musculus300434	SNORA70 (U70)	sequence	LN872558	
snOPYdb	Mus_musculus300435	SNORA17	sequence	LN872294	
snOPYdb	Mus_musculus300436	SNORA17	sequence	LN872304	
snOPYdb	Mus_musculus300437	SNORA17	sequence	LN872317	
snOPYdb	Mus_musculus300438	SNORA17	sequence	LN872246	
snOPYdb	Mus_musculus300439	SNORD115	sequence	LN872725	
snOPYdb	Mus_musculus300440	SNORD115	sequence	LN872726	
snOPYdb	Mus_musculus300441	SNORD115	sequence	LN872727	
snOPYdb	Mus_musculus300442	SNORD115	sequence	LN872728	
snOPYdb	Mus_musculus300443	SNORD115	sequence	LN872729	
snOPYdb	Mus_musculus300444	SNORA17	sequence	LN872131	
snOPYdb	Mus_musculus300445	SNORA17	sequence	LN872259	
snOPYdb	Mus_musculus300446	SNORA55 (ACA55)	sequence	LN872489	
snOPYdb	Mus_musculus300447	SNORA17	sequence	LN872303	
snOPYdb	Mus_musculus300449	SNORA17	sequence	LN872299	
snOPYdb	Mus_musculus300450	SNORA17	sequence	LN872312	
snOPYdb	Mus_musculus300451	SNORA13 (ACA13)	sequence	LN871978	
snOPYdb	Mus_musculus300452	SNORA17	sequence	LN872174	
snOPYdb	Mus_musculus300453	SNORA17	sequence	LN872124	
snOPYdb	Mus_musculus300454	SNORA17	sequence	LN872146	
snOPYdb	Mus_musculus300455	SNORA17	sequence	LN872260	
snOPYdb	Mus_musculus300456	SNORA2 (ACA2a)	sequence	LN872348	
snOPYdb	Mus_musculus300457	SNORA17 (ACA17)	sequence	LN872059	
snOPYdb	Mus_musculus300458	SNORA17	sequence	LN872266	
snOPYdb	Mus_musculus300459	SNORA70 (U70)	sequence	LN872564	
snOPYdb	Mus_musculus300460	SNORA17	sequence	LN872191	
snOPYdb	Mus_musculus300461	SNORA2 (ACA2a)	sequence	LN872349	
snOPYdb	Mus_musculus300462	SNORA17	sequence	LN872240	
snOPYdb	Mus_musculus300463	SNORA17	sequence	LN872120	
snOPYdb	Mus_musculus300464	SNORA17	sequence	LN872149	
snOPYdb	Mus_musculus300465	SNORA17 (ACA17)	sequence	LN872071	
snOPYdb	Mus_musculus300466	SNORA17	sequence	LN872302	
snOPYdb	Mus_musculus300467	SNORA42 (ACA42)	sequence	LN872444	
snOPYdb	Mus_musculus300468	SNORA3 (ACA3)	sequence	LN872385	
snOPYdb	Mus_musculus300469	SNORA17 (ACA17)	sequence	LN872030	
snOPYdb	Mus_musculus300470	SNORA70 (U70)	sequence	LN872548	
snOPYdb	Mus_musculus300471	SNORA17	sequence	LN872322	
snOPYdb	Mus_musculus300472	SNORA70 (U70)	sequence	LN872563	
snOPYdb	Mus_musculus300473	SNORA17 (ACA17)	sequence	LN872015	
snOPYdb	Mus_musculus300474	SNORA17 (ACA17)	sequence	LN872001	
snOPYdb	Mus_musculus300476	SNORA17 (ACA17)	sequence	LN872006	
snOPYdb	Mus_musculus300477	SNORA24 (ACA24)	sequence	LN872364	
snOPYdb	Mus_musculus300478	SNORA17 (ACA17)	sequence	LN872098	
snOPYdb	Mus_musculus300479	SNORA25 (ACA25)	sequence	LN872369	
snOPYdb	Mus_musculus300480	SNORA17 (ACA17)	sequence	LN872082	
snOPYdb	Mus_musculus300481	SNORA70	sequence	LN872562	
snOPYdb	Mus_musculus300482	SNORA17 (ACA17)	sequence	LN872093	
snOPYdb	Mus_musculus300483	SNORA17 (ACA17)	sequence	LN872080	
snOPYdb	Mus_musculus300484	SNORA17	sequence	LN872133	
snOPYdb	Mus_musculus300485	SNORA17	sequence	LN872247	
snOPYdb	Mus_musculus300486	SNORA51 (ACA51)	sequence	LN872478	
snOPYdb	Mus_musculus300487	SNORA17 (ACA17)	sequence	LN872086	
snOPYdb	Mus_musculus300488	SNORA17	sequence	LN872070	
snOPYdb	Mus_musculus300489	SNORD86	sequence	LN872906	
snOPYdb	Mus_musculus300490	SNORA55 (ACA55)	sequence	LN872488	
snOPYdb	Mus_musculus300491	SNORA17	sequence	LN872033	
snOPYdb	Mus_musculus300492	SNORA17 (ACA17)	sequence	LN872042	
snOPYdb	Mus_musculus300493	SNORA17	sequence	LN872055	
snOPYdb	Mus_musculus300494	SNORA67 (U67)	sequence	LN872527	
snOPYdb	Mus_musculus300495	SNORA17	sequence	LN872202	
snOPYdb	Mus_musculus300496	SNORA17	sequence	LN872255	
snOPYdb	Mus_musculus300497	SNORA17	sequence	LN872267	
snOPYdb	Mus_musculus300498	SNORA44 (ACA44)	sequence	LN872457	
snOPYdb	Mus_musculus300499	SNORA17 (ACA17)	sequence	LN872052	
snOPYdb	Mus_musculus300500	SNORA24 (ACA24)	sequence	LN872362	
snOPYdb	Mus_musculus300501	SNORA44	sequence	LN872460	
snOPYdb	Mus_musculus300502	SNORA17	sequence	LN872232	
snOPYdb	Mus_musculus300503	SNORA17	sequence	LN872216	
snOPYdb	Mus_musculus300504	SNORA17 (ACA17)	sequence	LN872074	
snOPYdb	Mus_musculus300505	SNORA17 (ACA17)	sequence	LN872091	
snOPYdb	Mus_musculus300506	SNORA17	sequence	LN872285	
snOPYdb	Mus_musculus300507	SNORA17	sequence	LN872276	
snOPYdb	Mus_musculus300508	SNORA17 (ACA17)	sequence	LN872007	
snOPYdb	Mus_musculus300509	SNORD50	sequence	LN872861	
snOPYdb	Mus_musculus300510	SNORA17	sequence	LN872157	
snOPYdb	Mus_musculus300511	SNORA17 (ACA17)	sequence	LN872039	
snOPYdb	Mus_musculus300512	SNORA17	sequence	LN872290	
snOPYdb	Mus_musculus300513	SNORA17 (ACA17)	sequence	LN872004	
snOPYdb	Mus_musculus300514	SNORA17 (ACA17)	sequence	LN872096	
snOPYdb	Mus_musculus300515	SNORA17	sequence	LN872005	
snOPYdb	Mus_musculus300516	SNORA17	sequence	LN872256	
snOPYdb	Mus_musculus300517	SNORA17	sequence	LN872182	
snOPYdb	Mus_musculus300518	SNORA17	sequence	LN872213	
snOPYdb	Mus_musculus300519	SNORA17	sequence	LN872208	
snOPYdb	Mus_musculus300520	SNORA40 (ACA40)	sequence	LN872433	
snOPYdb	Mus_musculus300521	SNORA17	sequence	LN872194	
snOPYdb	Mus_musculus300522	SNORA17	sequence	LN872154	
snOPYdb	Mus_musculus300523	SNORA17 (ACA17)	sequence	LN872068	
snOPYdb	Mus_musculus300524	SNORD86	sequence	LN872907	
snOPYdb	Mus_musculus300525	SNORA17	sequence	LN872054	
snOPYdb	Mus_musculus300526	SNORA79 (ACA65)	sequence	LN872608	
snOPYdb	Mus_musculus300527	SNORA17	sequence	LN872274	
snOPYdb	Mus_musculus300528	SNORD113	sequence	LN872627	
snOPYdb	Mus_musculus300529	SNORD113	sequence	LN872628	
snOPYdb	Mus_musculus300530	SNORD113	sequence	LN872629	
snOPYdb	Mus_musculus300531	SNORD113	sequence	LN872630	
snOPYdb	Mus_musculus300532	SNORD113	sequence	LN872631	
snOPYdb	Mus_musculus300533	SNORA71 (U71b)	sequence	LN872578	
snOPYdb	Mus_musculus300534	SNORA61 (ACA61)	sequence	LN872497	
snOPYdb	Mus_musculus300535	SNORA7 (ACA7)	sequence	LN872538	
snOPYdb	Mus_musculus300536	SNORA17	sequence	LN872287	
snOPYdb	Mus_musculus300537	SNORD64	sequence	LN872883	
snOPYdb	Mus_musculus300538	SNORA17	sequence	LN872189	
snOPYdb	Mus_musculus300539	SNORA17 (ACA17)	sequence	LN872062	
snOPYdb	Mus_musculus300540	SNORA17 (ACA17)	sequence	LN872002	
snOPYdb	Mus_musculus300541	SNORA17 (ACA17)	sequence	LN872085	
snOPYdb	Mus_musculus300542	SNORD45	sequence	LN872851	
snOPYdb	Mus_musculus300543	SNORD89	sequence	LN872913	
snOPYdb	Mus_musculus300544	SNORA17	sequence	LN872262	
snOPYdb	Mus_musculus300545	SNORA17	sequence	LN871996	
snOPYdb	Mus_musculus300546	SNORA17	sequence	LN872128	
snOPYdb	Mus_musculus300547	SNORA17	sequence	LN872111	
snOPYdb	Mus_musculus300548	SNORA17	sequence	LN872300	
snOPYdb	Mus_musculus300549	SNORA17 (ACA17)	sequence	LN872097	
snOPYdb	Mus_musculus300550	SNORA74 (U19)	sequence	LN872597	
snOPYdb	Mus_musculus300551	SNORA17	sequence	LN872281	
snOPYdb	Mus_musculus300552	SNORA17	sequence	LN872318	
snOPYdb	Mus_musculus300553	SNORA17	sequence	LN872220	
snOPYdb	Mus_musculus300554	SNORA71 (U71c)	sequence	LN872579	
snOPYdb	Mus_musculus300555	SNORA63 (E3)	sequence	LN872511	
snOPYdb	Mus_musculus300556	SNORA42 (ACA42)	sequence	LN872445	
snOPYdb	Mus_musculus300557	SNORA65 (U65)	sequence	LN872517	
snOPYdb	Mus_musculus300558	SNORA17	sequence	LN872229	
snOPYdb	Mus_musculus300559	SNORD30	sequence	LN872833	
snOPYdb	Mus_musculus300561	SNORD113	sequence	LN872626	
snOPYdb	Mus_musculus300562	SNORD14	sequence	LN872810	
snOPYdb	Mus_musculus300563	SNORA17 (ACA17)	sequence	LN872051	
snOPYdb	Mus_musculus300564	SNORA73 (U17b)	sequence	LN872589	
snOPYdb	Mus_musculus300565	SNORA32 (ACA32)	sequence	LN872402	
snOPYdb	Mus_musculus300566	SNORA17	sequence	LN872168	
snOPYdb	Mus_musculus300567	SNORA17	sequence	LN872141	
snOPYdb	Mus_musculus300568	SNORA17	sequence	LN872164	
snOPYdb	Mus_musculus300569	SNORA17	sequence	LN872269	
snOPYdb	Mus_musculus300570	SNORA17	sequence	LN872196	
snOPYdb	Mus_musculus300571	SNORA17	sequence	LN872264	
snOPYdb	Mus_musculus300572	SNORD93	sequence	LN872918	
snOPYdb	Mus_musculus300573	SNORA17 (ACA17)	sequence	LN872105	
snOPYdb	Mus_musculus300574	SNORA17	sequence	LN872215	
snOPYdb	Mus_musculus300575	SNORA17	sequence	LN872087	
snOPYdb	Mus_musculus300576	SNORA32 (ACA32)	sequence	LN872401	
snOPYdb	Mus_musculus300577	SNORA61 (ACA61)	sequence	LN872500	
snOPYdb	Mus_musculus300578	SNORA9 (ACA9)	sequence	LN872615	
snOPYdb	Mus_musculus300579	SNORA17 (ACA17)	sequence	LN872064	
snOPYdb	Mus_musculus300580	SNORA17	sequence	LN872296	
snOPYdb	Mus_musculus300581	SNORA17 (ACA17)	sequence	LN872047	
snOPYdb	Mus_musculus300582	SNORA17 (ACA17)	sequence	LN872053	
snOPYdb	Mus_musculus300583	SNORA17	sequence	LN872152	
snOPYdb	Mus_musculus300584	SNORA76	sequence	LN872603	
snOPYdb	Mus_musculus300585	SNORA17	sequence	LN872041	
snOPYdb	Mus_musculus300586	SNORA73 (U17b)	sequence	LN872593	
snOPYdb	Mus_musculus300587	SNORA17 (ACA17)	sequence	LN872104	
snOPYdb	Mus_musculus300588	SNORA17	sequence	LN872143	
snOPYdb	Mus_musculus300589	SNORA17	sequence	LN872193	
snOPYdb	Mus_musculus300590	SNORA17	sequence	LN872280	
snOPYdb	Mus_musculus300591	SNORA17 (ACA17)	sequence	LN872075	
snOPYdb	Mus_musculus300592	SNORA17 (ACA17)	sequence	LN871999	
snOPYdb	Mus_musculus300593	SNORA17	sequence	LN872226	
snOPYdb	Mus_musculus300594	SNORA42	sequence	LN872449	
snOPYdb	Mus_musculus300595	SNORA70 (U70)	sequence	LN872560	
snOPYdb	Mus_musculus300596	SNORA17	sequence	LN872034	
snOPYdb	Mus_musculus300597	SNORA17	sequence	LN872313	
snOPYdb	Mus_musculus300598	SNORA17	sequence	LN872210	
snOPYdb	Mus_musculus300599	SNORA17	sequence	LN872179	
snOPYdb	Mus_musculus300600	SNORA17 (ACA17)	sequence	LN872009	
snOPYdb	Mus_musculus300601	SNORA51 (ACA51)	sequence	LN872475	
snOPYdb	Mus_musculus300602	SNORA32 (ACA32)	sequence	LN872396	
snOPYdb	Mus_musculus300603	SNORA17 (AC17)	sequence	LN872010	
snOPYdb	Mus_musculus300604	SNORA17	sequence	LN872234	
snOPYdb	Mus_musculus300605	SNORA17	sequence	LN872221	
snOPYdb	Mus_musculus300606	SNORA17 (ACA17)	sequence	LN872072	
snOPYdb	Mus_musculus300607	SNORA44 (ACA44)	sequence	LN872463	
snOPYdb	Mus_musculus300608	SNORA17 (ACA17)	sequence	LN872014	
snOPYdb	Mus_musculus300609	SNORA13 (ACA13)	sequence	LN871979	
snOPYdb	Mus_musculus300610	SNORA16 (ACA16)	sequence	LN871982	
snOPYdb	Mus_musculus300611	SNORA44 (ACA44)	sequence	LN872464	
snOPYdb	Mus_musculus300612	SNORA61 (ACA61)	sequence	LN872502	
snOPYdb	Mus_musculus300613	SNORD99	sequence	LN872926	
snOPYdb	Mus_musculus300614	SNORA17	sequence	LN872163	
snOPYdb	Mus_musculus300615	SNORD52	sequence	LN872865	
snOPYdb	Mus_musculus300616	SNORD48	sequence	LN872856	
snOPYdb	Mus_musculus300617	SNORD52	sequence	LN872866	
snOPYdb	Mus_musculus300618	SNORA24 (ACA24)	sequence	LN872361	
snOPYdb	Mus_musculus300619	SNORA9 (ACA9)	sequence	LN872614	
snOPYdb	Mus_musculus300620	SNORA17	sequence	LN872245	
snOPYdb	Mus_musculus300621	SNORA17 (ACA17)	sequence	LN872058	
snOPYdb	Mus_musculus300622	SNORA70 (U70)	sequence	LN872555	
snOPYdb	Mus_musculus300623	SNORA2 (ACA2a)	sequence	LN872345	
snOPYdb	Mus_musculus300624	SNORA38	sequence	LN872426	
snOPYdb	Mus_musculus300625	SNORA17	sequence	LN872323	
snOPYdb	Mus_musculus300626	SNORA7 (ACA7)	sequence	LN872537	
snOPYdb	Mus_musculus300628	SNORA17	sequence	LN872142	
snOPYdb	Mus_musculus300629	SNORA55 (ACA55)	sequence	LN872487	
snOPYdb	Mus_musculus300631	SNORA17	sequence	LN872298	
snOPYdb	Mus_musculus300632	SNORA17	sequence	LN872263	
snOPYdb	Mus_musculus300633	SNORA17	sequence	LN872277	
snOPYdb	Mus_musculus300634	SNORA24 (ACA24)	sequence	LN872360	
snOPYdb	Mus_musculus300635	SNORA73 (U17b)	sequence	LN872592	
snOPYdb	Mus_musculus300636	SNORA17	sequence	LN872225	
snOPYdb	Mus_musculus300637	SNORA17	sequence	LN872145	
snOPYdb	Mus_musculus300638	SNORD78	sequence	LN872897	
snOPYdb	Mus_musculus300639	SNORD79	sequence	LN872898	
snOPYdb	Mus_musculus300640	snosnR60_Z15	sequence	LN872928	
snOPYdb	Mus_musculus300641	SNORD47	sequence	LN872855	
snOPYdb	Mus_musculus300642	SNORD81	sequence	LN872900	
snOPYdb	Mus_musculus300643	SNORA63 (E3)	sequence	LN872512	
snOPYdb	Mus_musculus300644	SNORA17	sequence	LN872308	
snOPYdb	Mus_musculus300645	SNORD115	sequence	LN872730	
snOPYdb	Mus_musculus300646	SNORD115	sequence	LN872731	
snOPYdb	Mus_musculus300647	SNORD115	sequence	LN872732	
snOPYdb	Mus_musculus300648	SNORD115	sequence	LN872733	
snOPYdb	Mus_musculus300649	SNORD115	sequence	LN872734	
snOPYdb	Mus_musculus300650	SNORD115	sequence	LN872735	
snOPYdb	Mus_musculus300651	SNORD115	sequence	LN872736	
snOPYdb	Mus_musculus300652	SNORD115	sequence	LN872737	
snOPYdb	Mus_musculus300653	SNORD115	sequence	LN872738	
snOPYdb	Mus_musculus300654	SNORD115	sequence	LN872739	
snOPYdb	Mus_musculus300655	SNORD115	sequence	LN872740	
snOPYdb	Mus_musculus300656	SNORD115	sequence	LN872741	
snOPYdb	Mus_musculus300657	SNORD115	sequence	LN872742	
snOPYdb	Mus_musculus300658	SNORD115	sequence	LN872743	
snOPYdb	Mus_musculus300659	SNORD115	sequence	LN872744	
snOPYdb	Mus_musculus300660	SNORD115	sequence	LN872745	
snOPYdb	Mus_musculus300661	SNORD115	sequence	LN872746	
snOPYdb	Mus_musculus300662	SNORD115	sequence	LN872747	
snOPYdb	Mus_musculus300663	SNORD115	sequence	LN872748	
snOPYdb	Mus_musculus300664	SNORD115	sequence	LN872749	
snOPYdb	Mus_musculus300665	SNORD115	sequence	LN872750	
snOPYdb	Mus_musculus300666	SNORD115	sequence	LN872751	
snOPYdb	Mus_musculus300667	SNORA17	sequence	LN872165	
snOPYdb	Mus_musculus300668	SNORA42 (ACA42)	sequence	LN872446	
snOPYdb	Mus_musculus300669	SNORA17 (ACA17)	sequence	LN872003	
snOPYdb	Mus_musculus300670	SNORA51 (ACA51)	sequence	LN872477	
snOPYdb	Mus_musculus300671	SNORA17	sequence	LN872212	
snOPYdb	Mus_musculus300672	SNORA17 (ACA17)	sequence	LN872095	
snOPYdb	Mus_musculus300673	SNORA70 (U70)	sequence	LN872559	
snOPYdb	Mus_musculus300674	SNORD116	sequence	LN872776	
snOPYdb	Mus_musculus300675	SNORA20 (ACA20)	sequence	LN872351	
snOPYdb	Mus_musculus300676	SNORA17	sequence	LN872253	
snOPYdb	Mus_musculus300677	SNORD70	sequence	LN872888	
snOPYdb	Mus_musculus300678	SNORA17	sequence	LN872192	
snOPYdb	Mus_musculus300679	SNORA17	sequence	LN872162	
snOPYdb	Mus_musculus300680	SNORA17 (ACA17)	sequence	LN872089	
snOPYdb	Mus_musculus300681	SNORA17	sequence	LN872200	
snOPYdb	Mus_musculus300682	SNORA17	sequence	LN872310	
snOPYdb	Mus_musculus300683	SNORA17	sequence	LN872190	
snOPYdb	Mus_musculus300684	SNORA71 (U71c)	sequence	LN872577	
snOPYdb	Mus_musculus300685	SNORA17	sequence	LN872224	
snOPYdb	Mus_musculus300686	SNORA17	sequence	LN872257	
snOPYdb	Mus_musculus300687	SNORA17	sequence	LN872102	
snOPYdb	Mus_musculus300688	SNORA17	sequence	LN872258	
snOPYdb	Mus_musculus300689	SNORA17	sequence	LN872207	
snOPYdb	Mus_musculus300690	SNORA17	sequence	LN872254	
snOPYdb	Mus_musculus300691	SNORA17 (ACA17)	sequence	LN872011	
snOPYdb	Mus_musculus300692	SNORA17	sequence	LN872088	
snOPYdb	Mus_musculus300693	SNORA24 (ACA24)	sequence	LN872363	
snOPYdb	Mus_musculus300694	SNORA62 (E2)	sequence	LN872504	
snOPYdb	Mus_musculus300695	SNORA17	sequence	LN872110	
snOPYdb	Mus_musculus300696	SNORA17	sequence	LN872126	
snOPYdb	Mus_musculus300697	SNORA17	sequence	LN872032	
snOPYdb	Mus_musculus300698	SNORA17	sequence	LN872265	
snOPYdb	Mus_musculus300699	SNORA17	sequence	LN872183	
snOPYdb	Mus_musculus300700	SNORA2 (ACA2a)	sequence	LN872344	
snOPYdb	Mus_musculus300701	SNORA17	sequence	LN872307	
snOPYdb	Mus_musculus300702	SNORA17	sequence	LN872078	
snOPYdb	Mus_musculus300703	SNORA71 (U71b)	sequence	LN872575	
snOPYdb	Mus_musculus300704	SNORA26 (HBI-6)	sequence	LN872375	
snOPYdb	Mus_musculus300705	SNORD50	sequence	LN872863	
snOPYdb	Mus_musculus300706	SNORD81	sequence	LN872899	
snOPYdb	Mus_musculus300707	SNORA61	sequence	LN872501	
snOPYdb	Mus_musculus300708	SNORA36 (ACA36)	sequence	LN872415	
snOPYdb	Mus_musculus300709	SNORD25	sequence	LN872828	
snOPYdb	Mus_musculus300710	SNORD26	sequence	LN872829	
snOPYdb	Mus_musculus300711	SNORD27	sequence	LN872830	
snOPYdb	Mus_musculus300712	SNORD28	sequence	LN872831	
snOPYdb	Mus_musculus300713	SNORD29	sequence	LN872832	
snOPYdb	Mus_musculus300714	SNORD30	sequence	LN872834	
snOPYdb	Mus_musculus300715	SNORD31	sequence	LN872835	
snOPYdb	Mus_musculus300716	SNORD22	sequence	LN872823	
snOPYdb	Mus_musculus300717	SNORA17	sequence	LN872270	
snOPYdb	Mus_musculus300718	SNORA17 (ACA17)	sequence	LN872106	
snOPYdb	Mus_musculus300719	SNORA17	sequence	LN872305	
snOPYdb	Mus_musculus300720	SNORA38 (ACA38)	sequence	LN872425	
snOPYdb	Mus_musculus300721	SNORD87	sequence	LN872908	
snOPYdb	Mus_musculus300722	SNORA17	sequence	LN872244	
snOPYdb	Mus_musculus300723	SNORA17	sequence	LN872261	
snOPYdb	Mus_musculus300724	SNORA44 (ACA44)	sequence	LN872462	
snOPYdb	Mus_musculus300725	SNORA17	sequence	LN872320	
snOPYdb	Mus_musculus300726	SNORA70 (U70)	sequence	LN872549	
snOPYdb	Mus_musculus300727	SNORA17	sequence	LN872151	
snOPYdb	Mus_musculus300728	SNORA17	sequence	LN872214	
snOPYdb	Mus_musculus300729	SNORA17	sequence	LN872129	
snOPYdb	Mus_musculus300730	SNORA17	sequence	LN872144	
snOPYdb	Mus_musculus300731	SNORA70 (U70G)	sequence	LN872542	
snOPYdb	Mus_musculus300732	SNORD63	sequence	LN872882	
snOPYdb	Mus_musculus300733	SNORD58	sequence	LN872873	
snOPYdb	Mus_musculus300734	SNORD58	sequence	LN872874	
snOPYdb	Mus_musculus300735	SNORD58	sequence	LN872875	
snOPYdb	Mus_musculus300736	SNORA17	sequence	LN872335	
snOPYdb	Mus_musculus300737	SNORA32 (ACA32)	sequence	LN872394	
snOPYdb	Mus_musculus300738	SNORA5 (ACA5)	sequence	LN872469	
snOPYdb	Mus_musculus300739	SNORD94	sequence	LN872920	
snOPYdb	Mus_musculus300740	SNORA73 (U17b)	sequence	LN872587	
snOPYdb	Mus_musculus300741	SNORA36 (ACA36)	sequence	LN872421	
snOPYdb	Mus_musculus300742	SNORA63	sequence	LN872509	
snOPYdb	Mus_musculus300743	SNORA7 (ACA7)	sequence	LN872539	
snOPYdb	Mus_musculus300744	SNORA17 (ACA17)	sequence	LN871991	
